s_cong_Active,s_inc_Active,w_cong_Active,w_inc_Active,s_cong_Passive,s_inc_Passive,w_cong_Passive,w_inc_Passive,s_PE_Active,s_PE_Passive,w_PE_Active,w_PE_Passive
-64.8125,-64.125,-13.40625,-12.765625,-63.6875,-68.625,-4.5625,-5.65234375,-0.6875,4.9375,-0.640625,1.08984375
-62.71875,-60.75,-6.4453125,-6.671875,-61.75,-68.8125,-4.7421875,-3.763671875,-1.96875,7.0625,0.2265625,-0.978515625
-60.71875,-64.75,-13.046875,-15.0703125,-66.25,-68.875,-5.08984375,-5.44921875,4.03125,2.625,2.0234375,0.359375
-69.6875,-71.8125,-8.859375,-9.125,-69.9375,-71.0625,-5.2421875,-5.5546875,2.125,1.125,0.265625,0.3125
-62.25,-62.09375,-7.97265625,-8.65625,-61.1875,-65.0625,-4.25390625,-5.5234375,-0.15625,3.875,0.68359375,1.26953125
-61.9375,-62.5,-5.73046875,-5.94140625,-64.3125,-66.8125,-4.84375,-4.9765625,0.5625,2.5,0.2109375,0.1328125
-67.5625,-65.9375,-8.6328125,-8.9296875,-65.0,-69.0625,-4.1953125,-4.6015625,-1.625,4.0625,0.296875,0.40625
-58.5625,-59.21875,-12.8359375,-12.8671875,-60.09375,-63.15625,-5.12890625,-5.53125,0.65625,3.0625,0.03125,0.40234375
-64.5,-64.5,-7.34765625,-7.8671875,-62.53125,-66.375,-4.53125,-5.328125,0.0,3.84375,0.51953125,0.796875
-63.90625,-64.625,-8.890625,-10.171875,-64.5,-70.0625,-5.1484375,-6.40234375,0.71875,5.5625,1.28125,1.25390625
-54.09375,-57.3125,-9.1796875,-9.453125,-59.875,-59.0625,-4.25,-4.5625,3.21875,-0.8125,0.2734375,0.3125
-63.78125,-63.75,-4.9609375,-5.015625,-62.8125,-68.25,-4.1328125,-3.97265625,-0.03125,5.4375,0.0546875,-0.16015625
-69.375,-68.0,-7.9765625,-8.9609375,-69.0625,-69.5,-6.6328125,-6.40234375,-1.375,0.4375,0.984375,-0.23046875
-71.6875,-71.8125,-6.2421875,-6.54296875,-70.9375,-76.5625,-5.91015625,-6.67578125,0.125,5.625,0.30078125,0.765625
-73.9375,-74.25,-7.6171875,-8.484375,-74.0,-78.75,-6.91015625,-6.94921875,0.3125,4.75,0.8671875,0.0390625
-66.875,-67.25,-7.59375,-7.5703125,-68.3125,-72.1875,-4.9375,-5.66015625,0.375,3.875,-0.0234375,0.72265625
-58.875,-60.71875,-8.3203125,-8.6484375,-63.78125,-66.6875,-5.32421875,-5.82421875,1.84375,2.90625,0.328125,0.5
-63.53125,-63.5625,-9.6953125,-10.28125,-67.125,-70.5,-7.5234375,-7.578125,0.03125,3.375,0.5859375,0.0546875
-58.75,-57.09375,-8.4375,-8.7265625,-66.1875,-69.125,-5.90625,-6.48046875,-1.65625,2.9375,0.2890625,0.57421875
-59.71875,-60.9375,-8.7265625,-9.0078125,-60.28125,-62.84375,-4.62890625,-4.85546875,1.21875,2.5625,0.28125,0.2265625
-57.4375,-58.78125,-11.5859375,-12.1015625,-53.5,-58.1875,-4.51953125,-4.78125,1.34375,4.6875,0.515625,0.26171875
-73.75,-71.1875,-9.921875,-9.859375,-73.4375,-76.625,-4.9453125,-4.8046875,-2.5625,3.1875,-0.0625,-0.140625
-61.3125,-62.59375,-11.6015625,-13.2890625,-63.1875,-68.8125,-4.3203125,-5.2578125,1.28125,5.625,1.6875,0.9375
-63.84375,-67.9375,-8.2578125,-9.1328125,-62.09375,-63.96875,-5.29296875,-5.3515625,4.09375,1.875,0.875,0.05859375
-60.40625,-62.78125,-6.94140625,-7.3671875,-65.3125,-66.0,-6.5625,-6.765625,2.375,0.6875,0.42578125,0.203125
-76.5625,-78.1875,-8.078125,-8.40625,-77.375,-78.375,-5.125,-5.4609375,1.625,1.0,0.328125,0.3359375
-60.125,-59.8125,-10.6015625,-10.5,-62.4375,-67.4375,-4.70703125,-4.671875,-0.3125,5.0,-0.1015625,-0.03515625
-55.28125,-58.78125,-3.916015625,-6.28515625,-56.5625,-58.0625,-4.2578125,-4.36328125,3.5,1.5,2.369140625,0.10546875
-55.8125,-56.8125,-3.8828125,-4.375,-59.40625,-63.625,-4.84765625,-5.41015625,1.0,4.21875,0.4921875,0.5625
-55.65625,-60.40625,-8.984375,-9.6640625,-58.625,-56.53125,-2.60546875,-3.236328125,4.75,-2.09375,0.6796875,0.630859375
-56.6875,-58.28125,-6.87890625,-7.83203125,-61.75,-63.84375,-6.7890625,-6.48828125,1.59375,2.09375,0.953125,-0.30078125
-58.625,-58.8125,-9.734375,-9.4296875,-57.59375,-60.65625,-4.38671875,-4.9609375,0.1875,3.0625,-0.3046875,0.57421875
-57.96875,-61.03125,-9.3671875,-10.4765625,-56.875,-58.78125,-3.4765625,-3.474609375,3.0625,1.90625,1.109375,-0.001953125
-70.0,-70.75,-7.72265625,-8.1953125,-66.6875,-70.25,-3.947265625,-4.8515625,0.75,3.5625,0.47265625,0.904296875
-56.40625,-55.625,-8.2421875,-8.3671875,-58.9375,-62.78125,-4.93359375,-6.29296875,-0.78125,3.84375,0.125,1.359375
-56.28125,-56.5625,-5.2109375,-5.9765625,-58.0,-62.15625,-5.12890625,-5.8828125,0.28125,4.15625,0.765625,0.75390625
-56.53125,-57.03125,-6.38671875,-6.85546875,-62.4375,-65.875,-3.69921875,-4.265625,0.5,3.4375,0.46875,0.56640625
-61.625,-64.0,-7.12890625,-7.8203125,-55.15625,-58.03125,-5.17578125,-5.734375,2.375,2.875,0.69140625,0.55859375
-54.25,-57.625,-6.546875,-6.375,-54.71875,-57.0625,-4.76171875,-4.33984375,3.375,2.34375,-0.171875,-0.421875
-56.5625,-56.125,-10.6796875,-10.6328125,-58.5,-63.0,-5.34375,-5.69921875,-0.4375,4.5,-0.046875,0.35546875
-59.96875,-63.34375,-5.4453125,-5.8828125,-66.875,-68.625,-3.646484375,-4.34375,3.375,1.75,0.4375,0.697265625
-57.5625,-54.15625,-7.41796875,-8.0078125,-63.65625,-70.25,-4.55078125,-6.421875,-3.40625,6.59375,0.58984375,1.87109375
-68.8125,-67.3125,-6.61328125,-7.2734375,-70.375,-74.0,-4.69921875,-5.078125,-1.5,3.625,0.66015625,0.37890625
-62.875,-67.8125,-9.546875,-10.875,-63.1875,-65.5,-5.78125,-5.97265625,4.9375,2.3125,1.328125,0.19140625
-61.5625,-61.5,-9.546875,-9.6328125,-65.625,-68.875,-4.8515625,-5.28125,-0.0625,3.25,0.0859375,0.4296875
-66.75,-65.5,-8.4765625,-8.71875,-66.25,-73.0,-4.36328125,-4.984375,-1.25,6.75,0.2421875,0.62109375
-57.65625,-59.3125,-8.3125,-8.6484375,-54.1875,-57.46875,-4.625,-5.41015625,1.65625,3.28125,0.3359375,0.78515625
-61.125,-60.1875,-8.8828125,-9.015625,-60.8125,-64.25,-4.34765625,-4.6328125,-0.9375,3.4375,0.1328125,0.28515625
-53.375,-53.6875,-9.0546875,-9.5234375,-56.4375,-59.46875,-6.4140625,-7.35546875,0.3125,3.03125,0.46875,0.94140625
-70.1875,-70.1875,-7.2421875,-7.15234375,-70.625,-72.0,-6.0703125,-6.33984375,0.0,1.375,-0.08984375,0.26953125
-62.0625,-62.90625,-7.09765625,-7.41796875,-62.53125,-64.8125,-4.2578125,-4.80078125,0.84375,2.28125,0.3203125,0.54296875
-57.03125,-55.53125,-15.5859375,-16.796875,-59.375,-61.875,-5.10546875,-5.77734375,-1.5,2.5,1.2109375,0.671875
-58.96875,-58.125,-5.71875,-5.80859375,-58.65625,-65.6875,-2.7734375,-4.28125,-0.84375,7.03125,0.08984375,1.5078125
-65.875,-64.0,-7.59375,-7.8046875,-66.0625,-69.5625,-4.7578125,-5.72265625,-1.875,3.5,0.2109375,0.96484375
-59.46875,-59.875,-6.6953125,-6.2890625,-58.71875,-60.9375,-4.7578125,-3.12109375,0.40625,2.21875,-0.40625,-1.63671875
-65.0625,-65.9375,-7.3984375,-8.078125,-74.0,-78.8125,-4.14453125,-5.1484375,0.875,4.8125,0.6796875,1.00390625
-60.84375,-61.96875,-8.53125,-8.828125,-64.125,-67.25,-5.63671875,-6.046875,1.125,3.125,0.296875,0.41015625
-59.40625,-59.03125,-5.51171875,-6.2578125,-60.75,-63.09375,-3.65625,-3.62890625,-0.375,2.34375,0.74609375,-0.02734375
-72.4375,-70.3125,-7.26953125,-7.390625,-67.75,-73.6875,-4.671875,-5.37890625,-2.125,5.9375,0.12109375,0.70703125
-57.9375,-53.84375,-9.625,-9.859375,-51.59375,-60.90625,-3.93359375,-5.203125,-4.09375,9.3125,0.234375,1.26953125
-62.0,-63.90625,-4.671875,-5.05859375,-62.53125,-67.0,-5.9453125,-6.9765625,1.90625,4.46875,0.38671875,1.03125
-62.03125,-60.5625,-6.7109375,-7.1015625,-63.6875,-69.375,-3.873046875,-5.328125,-1.46875,5.6875,0.390625,1.455078125
-52.34375,-54.09375,-7.43359375,-8.390625,-53.8125,-55.65625,-4.296875,-4.4375,1.75,1.84375,0.95703125,0.140625
-66.0625,-68.0,-5.96875,-7.015625,-69.5625,-71.9375,-4.73828125,-5.19140625,1.9375,2.375,1.046875,0.453125
-67.75,-66.6875,-8.9765625,-8.5546875,-71.75,-69.6875,-5.8203125,-3.98828125,-1.0625,-2.0625,-0.421875,-1.83203125
-59.09375,-63.375,-5.9765625,-6.38671875,-64.375,-63.125,-8.390625,-7.30859375,4.28125,-1.25,0.41015625,-1.08203125
-68.9375,-69.3125,-6.14453125,-6.0625,-68.0,-72.0,-5.30859375,-6.0625,0.375,4.0,-0.08203125,0.75390625
-68.4375,-66.75,-6.1484375,-6.359375,-66.4375,-71.1875,-4.76953125,-5.5390625,-1.6875,4.75,0.2109375,0.76953125
-70.5625,-71.9375,-7.921875,-8.3125,-64.1875,-70.625,-5.62109375,-5.8203125,1.375,6.4375,0.390625,0.19921875
-69.5625,-75.5,-7.875,-8.7109375,-73.3125,-72.0,-5.72265625,-4.875,5.9375,-1.3125,0.8359375,-0.84765625
-59.8125,-62.28125,-7.921875,-7.67578125,-62.5625,-63.375,-3.66015625,-3.42578125,2.46875,0.8125,-0.24609375,-0.234375
-64.8125,-65.75,-11.6875,-12.4140625,-62.03125,-66.875,-3.203125,-4.5625,0.9375,4.84375,0.7265625,1.359375
-69.625,-68.375,-7.04296875,-6.80078125,-71.1875,-80.4375,-4.421875,-5.31640625,-1.25,9.25,-0.2421875,0.89453125
-57.78125,-59.875,-6.109375,-6.96484375,-60.90625,-63.46875,-4.59375,-5.296875,2.09375,2.5625,0.85546875,0.703125
-57.625,-57.28125,-6.34375,-7.16015625,-58.0,-61.875,-5.8359375,-6.33203125,-0.34375,3.875,0.81640625,0.49609375
-61.5,-66.125,-10.84375,-10.9609375,-59.40625,-58.4375,-3.962890625,-3.64453125,4.625,-0.96875,0.1171875,-0.318359375
-61.5,-65.4375,-5.5390625,-5.48046875,-68.875,-68.25,-7.02734375,-6.734375,3.9375,-0.625,-0.05859375,-0.29296875
-57.3125,-59.71875,-5.56640625,-6.54296875,-61.75,-61.5625,-3.818359375,-4.53125,2.40625,-0.1875,0.9765625,0.712890625
-74.375,-74.9375,-6.44921875,-7.421875,-78.625,-82.125,-7.10546875,-7.2265625,0.5625,3.5,0.97265625,0.12109375
-63.46875,-62.28125,-7.0390625,-7.4453125,-59.90625,-64.5625,-4.24609375,-4.5234375,-1.1875,4.65625,0.40625,0.27734375
-52.5,-54.125,-6.26953125,-6.34765625,-53.0,-57.5625,-5.19921875,-5.77734375,1.625,4.5625,0.078125,0.578125
-64.75,-64.75,-12.4140625,-13.0390625,-64.0,-66.4375,-5.0546875,-5.28515625,0.0,2.4375,0.625,0.23046875
-65.6875,-64.5625,-7.68359375,-7.3046875,-66.625,-70.125,-4.45703125,-4.53515625,-1.125,3.5,-0.37890625,0.078125
-64.6875,-69.0625,-12.421875,-13.609375,-70.875,-71.25,-3.76953125,-4.2578125,4.375,0.375,1.1875,0.48828125
-55.40625,-54.15625,-5.296875,-5.5,-53.25,-56.53125,-3.4765625,-3.482421875,-1.25,3.28125,0.203125,0.005859375
-55.03125,-57.71875,-8.375,-9.1484375,-56.46875,-62.25,-4.2265625,-5.625,2.6875,5.78125,0.7734375,1.3984375
-59.625,-59.21875,-9.6796875,-9.4453125,-60.5,-64.3125,-6.453125,-6.53515625,-0.40625,3.8125,-0.234375,0.08203125
-66.875,-68.375,-8.7578125,-8.9296875,-69.3125,-74.9375,-6.4375,-6.671875,1.5,5.625,0.171875,0.234375
-68.875,-67.8125,-10.8203125,-10.84375,-63.5,-67.6875,-4.890625,-4.8984375,-1.0625,4.1875,0.0234375,0.0078125
-58.21875,-58.53125,-5.96484375,-6.17578125,-61.96875,-66.75,-4.453125,-4.92578125,0.3125,4.78125,0.2109375,0.47265625
-52.25,-54.4375,-13.640625,-14.4921875,-53.8125,-57.78125,-4.640625,-4.98828125,2.1875,3.96875,0.8515625,0.34765625
-56.09375,-58.09375,-5.96484375,-5.97265625,-58.65625,-62.875,-4.46875,-5.38671875,2.0,4.21875,0.0078125,0.91796875
-70.1875,-71.8125,-8.375,-9.40625,-70.5625,-74.875,-5.28515625,-5.30078125,1.625,4.3125,1.03125,0.015625
-63.5625,-63.6875,-7.171875,-7.26953125,-60.5625,-66.1875,-4.9375,-5.87890625,0.125,5.625,0.09765625,0.94140625
-63.125,-63.25,-7.24609375,-7.265625,-63.34375,-71.0625,-3.66015625,-4.99609375,0.125,7.71875,0.01953125,1.3359375
-63.125,-65.5625,-9.734375,-10.265625,-66.25,-67.1875,-6.08984375,-6.7421875,2.4375,0.9375,0.53125,0.65234375
-58.3125,-56.4375,-14.53125,-14.4609375,-56.53125,-61.8125,-3.982421875,-4.33984375,-1.875,5.28125,-0.0703125,0.357421875
-60.03125,-60.40625,-7.1640625,-8.203125,-61.1875,-63.3125,-4.5625,-4.86328125,0.375,2.125,1.0390625,0.30078125
-65.875,-69.5625,-8.3125,-9.140625,-63.96875,-64.9375,-4.39453125,-4.86328125,3.6875,0.96875,0.828125,0.46875
-57.5,-56.0625,-13.0546875,-12.4453125,-62.78125,-67.8125,-5.90625,-6.515625,-1.4375,5.03125,-0.609375,0.609375
-60.0625,-56.96875,-8.890625,-9.09375,-52.59375,-59.28125,-3.263671875,-3.1796875,-3.09375,6.6875,0.203125,-0.083984375
-73.0,-68.125,-7.875,-8.2109375,-69.9375,-74.375,-3.66015625,-4.17578125,-4.875,4.4375,0.3359375,0.515625
-61.03125,-63.3125,-6.0078125,-6.41796875,-60.28125,-62.5,-4.37890625,-5.0234375,2.28125,2.21875,0.41015625,0.64453125
-55.15625,-58.125,-3.79296875,-5.7890625,-62.375,-63.59375,-4.8203125,-5.01171875,2.96875,1.21875,1.99609375,0.19140625
-59.0,-59.40625,-6.765625,-7.1171875,-64.8125,-66.0625,-3.966796875,-3.72265625,0.40625,1.25,0.3515625,-0.244140625
-60.40625,-58.71875,-8.2265625,-7.84375,-57.84375,-62.125,-4.1484375,-5.30078125,-1.6875,4.28125,-0.3828125,1.15234375
-64.25,-63.0,-9.203125,-9.484375,-65.1875,-69.5625,-5.953125,-7.1796875,-1.25,4.375,0.28125,1.2265625
-66.25,-66.0625,-5.78515625,-6.08984375,-69.1875,-72.3125,-4.0234375,-5.5078125,-0.1875,3.125,0.3046875,1.484375
-64.6875,-67.0,-6.44140625,-7.00390625,-68.0625,-68.0625,-5.73828125,-6.23046875,2.3125,0.0,0.5625,0.4921875
-60.25,-57.03125,-8.625,-8.7578125,-57.21875,-65.5,-5.46875,-6.51953125,-3.21875,8.28125,0.1328125,1.05078125
-71.875,-73.5625,-6.8203125,-7.63671875,-75.3125,-78.25,-5.3203125,-4.9609375,1.6875,2.9375,0.81640625,-0.359375
-52.65625,-55.40625,-12.3515625,-12.1796875,-55.8125,-59.28125,-5.2265625,-5.26953125,2.75,3.46875,-0.171875,0.04296875
-63.25,-61.0,-6.80859375,-7.2734375,-63.21875,-72.375,-5.91015625,-7.0,-2.25,9.15625,0.46484375,1.08984375
-63.1875,-61.90625,-9.328125,-9.359375,-63.8125,-71.5625,-4.484375,-5.04296875,-1.28125,7.75,0.03125,0.55859375
-59.5,-60.21875,-6.921875,-7.44140625,-61.75,-65.125,-5.375,-6.29296875,0.71875,3.375,0.51953125,0.91796875
-58.0625,-56.75,-5.93359375,-6.25390625,-59.03125,-63.25,-5.0703125,-5.375,-1.3125,4.21875,0.3203125,0.3046875
-67.125,-65.1875,-7.94921875,-7.71484375,-66.3125,-67.4375,-3.466796875,-4.1796875,-1.9375,1.125,-0.234375,0.712890625
-54.34375,-55.90625,-7.30859375,-9.1484375,-55.375,-59.0,-5.1640625,-4.57421875,1.5625,3.625,1.83984375,-0.58984375
-60.875,-59.90625,-9.2734375,-10.09375,-66.5625,-72.8125,-5.921875,-6.6171875,-0.96875,6.25,0.8203125,0.6953125
-54.40625,-54.4375,-6.40625,-6.51171875,-57.59375,-61.40625,-4.8671875,-5.375,0.03125,3.8125,0.10546875,0.5078125
-51.875,-52.90625,-7.99609375,-7.83984375,-52.3125,-55.875,-4.50390625,-4.7890625,1.03125,3.5625,-0.15625,0.28515625
-67.4375,-68.625,-8.2421875,-8.46875,-68.625,-69.625,-5.91796875,-6.453125,1.1875,1.0,0.2265625,0.53515625
-56.78125,-56.0,-10.421875,-9.9609375,-57.71875,-60.25,-4.828125,-4.99609375,-0.78125,2.53125,-0.4609375,0.16796875
-56.1875,-57.375,-8.53125,-9.640625,-61.5625,-64.875,-5.359375,-6.703125,1.1875,3.3125,1.109375,1.34375
-60.96875,-62.3125,-11.5625,-11.5078125,-65.5625,-66.1875,-5.37890625,-5.30078125,1.34375,0.625,-0.0546875,-0.078125
-55.375,-57.15625,-7.55078125,-7.9609375,-55.53125,-59.09375,-3.20703125,-4.578125,1.78125,3.5625,0.41015625,1.37109375
-64.0625,-64.875,-7.3046875,-7.49609375,-64.5625,-67.9375,-5.3359375,-6.4375,0.8125,3.375,0.19140625,1.1015625
-66.875,-68.1875,-7.421875,-8.1875,-71.1875,-72.375,-7.97265625,-8.140625,1.3125,1.1875,0.765625,0.16796875
-57.90625,-56.40625,-15.1796875,-15.2890625,-59.15625,-61.53125,-4.4453125,-4.734375,-1.5,2.375,0.109375,0.2890625
-54.53125,-56.90625,-8.9609375,-9.25,-54.65625,-57.65625,-3.865234375,-3.779296875,2.375,3.0,0.2890625,-0.0859375
-63.9375,-65.3125,-6.18359375,-6.41015625,-65.6875,-68.25,-4.171875,-4.51171875,1.375,2.5625,0.2265625,0.33984375
-63.0625,-62.84375,-7.17578125,-7.6796875,-66.8125,-70.875,-4.953125,-5.12109375,-0.21875,4.0625,0.50390625,0.16796875
-69.375,-70.875,-12.1640625,-12.2734375,-68.1875,-69.25,-4.24609375,-4.3203125,1.5,1.0625,0.109375,0.07421875
-61.28125,-60.21875,-5.625,-6.2578125,-62.625,-66.9375,-3.357421875,-4.1328125,-1.0625,4.3125,0.6328125,0.775390625
-57.25,-58.15625,-4.00390625,-4.2578125,-59.375,-63.125,-2.732421875,-4.07421875,0.90625,3.75,0.25390625,1.341796875
-73.1875,-69.6875,-7.6796875,-8.0546875,-72.5,-76.75,-5.12109375,-5.5859375,-3.5,4.25,0.375,0.46484375
-61.65625,-59.34375,-7.265625,-7.73046875,-63.5,-68.5,-5.6484375,-6.1328125,-2.3125,5.0,0.46484375,0.484375
-70.75,-74.25,-9.0859375,-10.0859375,-71.75,-73.5,-4.84375,-4.55078125,3.5,1.75,1.0,-0.29296875
-58.875,-61.0625,-6.04296875,-6.23046875,-61.71875,-63.5625,-3.705078125,-3.72265625,2.1875,1.84375,0.1875,0.017578125
-60.46875,-59.59375,-13.09375,-13.3203125,-61.59375,-64.5625,-6.92578125,-7.37890625,-0.875,2.96875,0.2265625,0.453125
-71.625,-71.5625,-11.6640625,-11.8125,-69.5625,-72.625,-5.51953125,-5.8515625,-0.0625,3.0625,0.1484375,0.33203125
-63.96875,-65.5,-8.546875,-9.6640625,-65.375,-69.5,-5.3828125,-6.2734375,1.53125,4.125,1.1171875,0.890625
-52.0,-56.90625,-8.140625,-10.1171875,-51.78125,-56.96875,-5.3125,-5.1640625,4.90625,5.1875,1.9765625,-0.1484375
-55.625,-57.84375,-7.0625,-8.1171875,-63.15625,-64.5625,-4.0390625,-4.63671875,2.21875,1.40625,1.0546875,0.59765625
-53.59375,-53.9375,-11.3046875,-11.90625,-56.0,-61.3125,-6.25390625,-6.5546875,0.34375,5.3125,0.6015625,0.30078125
-63.15625,-62.875,-10.2734375,-10.6953125,-61.28125,-63.3125,-3.75,-3.765625,-0.28125,2.03125,0.421875,0.015625
-66.75,-67.5625,-7.30859375,-7.47265625,-67.5,-68.8125,-3.88671875,-4.37109375,0.8125,1.3125,0.1640625,0.484375
-70.1875,-71.125,-11.3828125,-11.2265625,-71.1875,-75.75,-5.8515625,-6.4140625,0.9375,4.5625,-0.15625,0.5625
-59.9375,-61.8125,-3.66796875,-5.1328125,-60.84375,-62.3125,-4.0859375,-3.88671875,1.875,1.46875,1.46484375,-0.19921875
-52.90625,-57.21875,-9.3046875,-9.0,-59.0625,-57.59375,-3.98828125,-4.1171875,4.3125,-1.46875,-0.3046875,0.12890625
-73.125,-73.8125,-7.78515625,-7.875,-75.875,-81.1875,-5.0234375,-5.734375,0.6875,5.3125,0.08984375,0.7109375
-67.625,-71.8125,-7.90625,-9.25,-70.1875,-72.625,-4.9453125,-6.5859375,4.1875,2.4375,1.34375,1.640625
-56.5625,-58.28125,-5.125,-5.5859375,-60.03125,-63.25,-3.9296875,-4.28125,1.71875,3.21875,0.4609375,0.3515625
-62.53125,-63.78125,-12.3671875,-12.34375,-69.75,-68.0,-5.0,-5.2578125,1.25,-1.75,-0.0234375,0.2578125
-56.34375,-61.15625,-6.5625,-6.9921875,-56.65625,-62.46875,-5.1953125,-4.953125,4.8125,5.8125,0.4296875,-0.2421875
-65.625,-62.65625,-12.28125,-10.484375,-63.25,-67.625,-4.41015625,-4.26171875,-2.96875,4.375,-1.796875,-0.1484375
-55.1875,-54.78125,-10.171875,-10.421875,-56.625,-59.96875,-4.484375,-4.90625,-0.40625,3.34375,0.25,0.421875
-63.75,-67.0625,-11.7734375,-11.484375,-63.71875,-64.1875,-5.02734375,-5.140625,3.3125,0.46875,-0.2890625,0.11328125
-59.78125,-62.5,-10.9921875,-11.421875,-61.59375,-65.1875,-5.84375,-6.48828125,2.71875,3.59375,0.4296875,0.64453125
-59.6875,-61.5625,-5.4609375,-5.8046875,-60.625,-63.84375,-3.99609375,-4.61328125,1.875,3.21875,0.34375,0.6171875
-58.34375,-58.5625,-6.5234375,-6.9375,-61.5625,-63.03125,-4.8359375,-5.63671875,0.21875,1.46875,0.4140625,0.80078125
-59.6875,-60.875,-10.8203125,-11.5,-60.5625,-65.3125,-5.9375,-6.69140625,1.1875,4.75,0.6796875,0.75390625
-74.0,-71.875,-7.8671875,-8.078125,-68.1875,-77.875,-4.99609375,-5.734375,-2.125,9.6875,0.2109375,0.73828125
-67.6875,-70.875,-7.07421875,-8.03125,-66.6875,-69.0625,-5.0234375,-4.96875,3.1875,2.375,0.95703125,-0.0546875
-65.75,-66.875,-10.5390625,-11.6796875,-63.40625,-68.1875,-3.998046875,-5.49609375,1.125,4.78125,1.140625,1.498046875
-65.75,-66.5625,-11.328125,-12.0703125,-58.96875,-65.5,-5.86328125,-6.81640625,0.8125,6.53125,0.7421875,0.953125
-58.75,-58.28125,-9.3984375,-10.0234375,-61.53125,-65.4375,-4.10546875,-5.09375,-0.46875,3.90625,0.625,0.98828125
-58.78125,-58.375,-6.5234375,-6.9765625,-65.0625,-69.25,-4.8671875,-5.0,-0.40625,4.1875,0.453125,0.1328125
-65.75,-69.25,-9.53125,-10.640625,-68.9375,-72.4375,-7.71875,-7.8828125,3.5,3.5,1.109375,0.1640625
-47.125,-46.71875,-7.46484375,-7.54296875,-46.25,-51.53125,-3.28515625,-3.884765625,-0.40625,5.28125,0.078125,0.599609375
-55.09375,-53.71875,-11.3125,-11.0078125,-55.9375,-59.03125,-4.55078125,-4.71875,-1.375,3.09375,-0.3046875,0.16796875
-68.6875,-69.875,-8.359375,-8.5078125,-67.8125,-70.3125,-5.09375,-5.39453125,1.1875,2.5,0.1484375,0.30078125
-57.5,-56.1875,-5.7578125,-5.82421875,-60.625,-64.9375,-3.71484375,-3.646484375,-1.3125,4.3125,0.06640625,-0.068359375
-56.40625,-58.5625,-7.7890625,-8.2109375,-58.375,-59.9375,-5.6171875,-5.65234375,2.15625,1.5625,0.421875,0.03515625
-51.4375,-58.1875,-7.1875,-8.5546875,-60.09375,-55.84375,-3.544921875,-4.3984375,6.75,-4.25,1.3671875,0.853515625
-60.71875,-61.78125,-7.9375,-8.109375,-63.0,-64.8125,-5.328125,-5.4296875,1.0625,1.8125,0.171875,0.1015625
-64.75,-65.3125,-4.30859375,-4.7578125,-63.84375,-67.125,-7.00390625,-6.546875,0.5625,3.28125,0.44921875,-0.45703125
-67.5,-67.25,-8.3359375,-8.7890625,-65.8125,-71.6875,-5.27734375,-5.8671875,-0.25,5.875,0.453125,0.58984375
-65.5625,-68.375,-12.390625,-13.3203125,-68.1875,-67.0625,-4.359375,-4.5390625,2.8125,-1.125,0.9296875,0.1796875
-61.09375,-60.96875,-6.7890625,-6.80078125,-61.0625,-63.28125,-4.74609375,-4.72265625,-0.125,2.21875,0.01171875,-0.0234375
-56.53125,-57.5625,-9.203125,-9.890625,-52.90625,-56.46875,-4.29296875,-3.591796875,1.03125,3.5625,0.6875,-0.701171875
-55.34375,-55.78125,-7.203125,-7.05859375,-53.96875,-57.8125,-4.28515625,-4.484375,0.4375,3.84375,-0.14453125,0.19921875
-54.4375,-55.5,-8.7421875,-9.953125,-59.8125,-61.375,-3.40625,-2.73828125,1.0625,1.5625,1.2109375,-0.66796875
-52.9375,-54.1875,-5.140625,-6.0,-60.03125,-61.3125,-3.984375,-2.705078125,1.25,1.28125,0.859375,-1.279296875
-62.28125,-60.28125,-7.79296875,-7.7578125,-63.21875,-66.375,-4.35546875,-4.53515625,-2.0,3.15625,-0.03515625,0.1796875
-63.5,-62.375,-8.1015625,-7.77734375,-61.90625,-66.4375,-5.69921875,-6.11328125,-1.125,4.53125,-0.32421875,0.4140625
-80.8125,-81.4375,-8.0703125,-8.7109375,-87.0,-86.625,-5.53125,-5.390625,0.625,-0.375,0.640625,-0.140625
-61.65625,-64.1875,-5.91796875,-7.3828125,-61.78125,-62.3125,-5.44921875,-5.54296875,2.53125,0.53125,1.46484375,0.09375
-68.375,-71.125,-7.86328125,-7.703125,-75.5625,-73.5,-4.32421875,-4.39453125,2.75,-2.0625,-0.16015625,0.0703125
-58.03125,-59.25,-9.578125,-10.2265625,-59.46875,-62.0,-4.67578125,-4.6328125,1.21875,2.53125,0.6484375,-0.04296875
-56.84375,-57.28125,-14.53125,-16.078125,-60.84375,-64.0625,-4.9921875,-5.73828125,0.4375,3.21875,1.546875,0.74609375
-70.0625,-71.5625,-8.8359375,-7.98046875,-71.0,-74.125,-4.15625,-4.96484375,1.5,3.125,-0.85546875,0.80859375
-59.65625,-59.0,-4.80078125,-4.98046875,-61.96875,-68.0625,-5.234375,-6.8359375,-0.65625,6.09375,0.1796875,1.6015625
-56.6875,-57.25,-6.53125,-6.60546875,-56.9375,-62.5625,-5.23828125,-5.68359375,0.5625,5.625,0.07421875,0.4453125
-67.125,-67.875,-8.6953125,-8.8671875,-67.0,-71.9375,-4.4296875,-5.3515625,0.75,4.9375,0.171875,0.921875
-55.125,-54.53125,-6.7890625,-7.1171875,-55.03125,-58.15625,-4.703125,-5.3359375,-0.59375,3.125,0.328125,0.6328125
