s_PE_DO,s_PE_PO,w_PE_DO,w_PE_PO
-2.3125,4.8125,0.1484375,-0.1484375
2.3125,0.0,-0.8046875,0.79296875
-1.8125,3.375,0.2451171875,-0.240234375
0.4375,2.0,0.255859375,-0.25390625
-0.75,1.1875,-0.15625,0.15625
-0.9375,1.5,0.16015625,-0.16015625
0.125,1.75,0.853515625,-0.84765625
-1.1875,3.875,-0.0078125,0.01171875
-1.6875,2.8125,0.0469970703125,-0.0487060546875
-2.375,3.1875,-0.349609375,0.3603515625
2.0,-0.8125,0.4453125,-0.4453125
1.0,0.6875,0.4765625,-0.474609375
2.5,-1.0,0.1015625,-0.099609375
-1.625,3.0625,-0.076171875,0.076171875
-1.875,3.8125,1.0458984375,-1.0458984375
1.4375,3.125,-0.326171875,0.326171875
-1.875,1.4375,-0.296875,0.3046875
2.4375,-1.4375,1.017578125,-1.021484375
1.625,0.625,0.380859375,-0.380859375
-1.5,1.9375,0.173828125,-0.173828125
0.375,0.25,-0.41796875,0.41796875
1.125,1.8125,0.2265625,-0.224609375
0.25,2.75,-0.76171875,0.76171875
1.125,0.125,0.59375,-0.59375
-1.8125,1.0,0.0859375,-0.0859375
-1.375,2.375,0.177001953125,-0.179931640625
-1.0,1.875,-0.3359375,0.33203125
-0.125,0.71875,-0.056640625,0.060546875
0.125,1.125,0.19677734375,-0.1962890625
1.1875,-0.875,0.04296875,-0.04296875
-0.8125,2.5625,-0.10546875,0.09765625
0.5,2.1875,-0.046875,0.046875
0.25,1.25,0.224609375,-0.22265625
0.1875,2.625,-0.01568603515625,0.015716552734375
-5.0,5.875,-1.10546875,1.09765625
2.375,-0.8125,0.421875,-0.4296875
-0.25,0.4375,0.03125,-0.03125
-2.25,2.75,1.3828125,-1.3828125
-0.5,1.1875,-0.0078125,0.0078125
1.25,0.8125,-0.017578125,0.017578125
-1.125,4.75,0.1494140625,-0.1494140625
0.0625,0.9375,0.30859375,-0.30859375
0.75,1.3125,0.046875,-0.046875
0.625,-0.25,-0.546875,0.546875
1.4375,-0.25,-0.140625,0.140625
0.75,1.4375,0.109375,-0.109375
-1.8125,2.5625,0.11328125,-0.11328125
0.6875,1.625,0.248046875,-0.248046875
-5.8125,5.0625,-0.6015625,0.6015625
0.8125,-0.3125,0.021484375,-0.021484375
2.375,-0.625,-0.05029296875,0.05029296875
0.8125,-0.25,0.232421875,-0.232421875
0.0625,1.0,-0.1171875,0.125
-3.5,4.0,0.1953125,-0.1953125
0.375,1.125,-0.1328125,0.12890625
2.0,1.3125,0.078125,-0.078125
-1.375,0.9375,-0.4921875,0.4921875
2.0,0.9375,0.04541015625,-0.04638671875
0.875,2.625,-0.25390625,0.2421875
1.625,1.8125,0.080078125,-0.087890625
0.4375,0.0625,-0.12890625,0.140625
0.875,0.8125,0.42578125,-0.41796875
-0.75,2.5,0.37030029296875,-0.37103271484375
0.5625,0.4375,0.384765625,-0.380859375
3.25,1.625,0.193359375,-0.193359375
0.0625,0.5625,-0.07568359375,0.07275390625
1.375,1.3125,-0.02734375,0.03125
0.3125,1.6875,-0.056640625,0.056640625
-1.5625,1.1875,0.591796875,-0.576171875
0.875,1.0625,-0.2578125,0.25390625
-0.625,1.375,0.203125,-0.2109375
-0.125,1.0,-0.0390625,0.03515625
-2.0625,2.625,-0.0546875,0.0546875
0.25,1.8125,0.265625,-0.267578125
-0.1875,2.8125,-0.005859375,0.005859375
-0.5,1.875,0.01171875,-0.01953125
-2.5,5.3125,-0.228515625,0.232421875
0.8125,1.0,0.005859375,-0.001953125
-0.625,0.625,-0.0078125,0.0078125
0.5625,-1.3125,0.08984375,-0.08984375
-2.0,2.6875,-0.001953125,0.001953125
-0.5625,2.3125,0.09765625,-0.09375
-2.8125,3.5625,-0.32421875,0.3203125
0.625,1.1875,0.234375,-0.23046875
-5.875,6.75,-1.74609375,1.74609375
-0.125,1.5625,0.421875,-0.421875
2.4375,-0.625,0.505859375,-0.505859375
-1.625,2.1875,-0.20703125,0.20703125
-1.0,2.3125,-0.03515625,0.03515625
2.0,-0.0625,-0.083984375,0.083984375
1.25,0.625,0.05078125,-0.05078125
1.25,1.875,0.0546875,-0.0546875
-0.1875,0.6875,0.087890625,-0.087890625
-0.6875,1.125,0.07421875,-0.07421875
-0.1875,1.9375,-0.1875,0.1875
-5.125,5.75,0.0673828125,-0.0673828125
1.5,0.125,0.3828125,-0.3828125
-0.0625,1.625,-0.099609375,0.099609375
-1.0625,3.0625,0.08203125,-0.08203125
-2.875,4.0625,-0.51171875,0.51171875
-1.25,3.0,-0.23046875,0.23046875
0.4375,0.25,0.009002685546875,-0.008636474609375
2.0,-1.0625,0.142578125,-0.142578125
0.875,1.375,0.265625,-0.265625
-0.75,2.8125,-0.03125,0.03125
-0.8125,2.125,-0.51171875,0.515625
-2.3125,1.625,0.306640625,-0.3046875
-3.625,4.25,0.177734375,-0.17578125
-0.625,1.3125,0.10546875,-0.106689453125
0.0625,0.9375,-0.0234375,0.0234375
-4.625,4.75,0.02374267578125,-0.023681640625
-0.125,2.0625,0.044921875,-0.046875
1.6875,-1.0,0.00390625,-0.00390625
-2.375,2.875,0.1767578125,-0.1767578125
1.875,2.0625,0.40478515625,-0.406494140625
-0.625,0.9375,-0.0390625,0.0390625
1.0,-1.3125,-0.26171875,0.265625
-0.0625,1.4375,0.205078125,-0.203125
-0.1875,0.9375,0.4609375,-0.4609375
-0.8125,2.125,0.30224609375,-0.30322265625
0.25,4.1875,-0.1171875,0.1171875
-0.4375,2.5625,-0.1484375,0.14453125
-1.0,1.8125,0.08984375,-0.1015625
-1.5625,3.4375,0.0625,-0.052734375
-3.75,5.6875,0.57373046875,-0.57421875
-2.375,4.375,-0.671875,0.671875
-1.5,3.75,-0.296875,0.296875
0.75,1.1875,-0.06640625,0.06640625
1.375,1.625,0.0625,-0.0625
-0.125,2.0625,0.7158203125,-0.71484375
0.6875,1.75,-0.015625,0.015625
-1.125,2.5625,0.30859375,-0.30859375
0.125,1.875,-0.15234375,0.15234375
-1.5625,2.8125,-0.42578125,0.42578125
1.375,0.375,-0.390625,0.390625
-1.5,2.1875,-0.029296875,0.029296875
0.1875,1.6875,-0.0625,0.0625
-3.5625,3.1875,0.486328125,-0.486328125
1.4375,0.75,0.1875,-0.1875
-1.0,1.8125,-0.220703125,0.220703125
-0.5,2.125,0.427734375,-0.427734375
-0.5625,2.5,0.962890625,-0.962890625
1.1875,-0.375,0.169921875,-0.169921875
-1.1875,1.875,-0.01953125,0.01953125
0.5,0.5,0.001953125,-0.001953125
0.25,0.5,1.7060546875,-1.7060546875
0.3125,2.375,0.4033203125,-0.4033203125
-0.75,2.625,-0.021484375,0.021484375
1.6875,-0.125,-0.05078125,0.05078125
-0.375,1.25,0.095703125,-0.095703125
0.5625,1.5,-0.0859375,0.0859375
0.875,2.5625,-0.7421875,0.7421875
-3.125,3.5,-0.541015625,0.541015625
1.625,0.375,0.6953125,-0.6953125
-1.9375,1.1875,0.0546875,-0.0546875
-2.6875,3.6875,-0.041015625,0.041015625
-0.875,0.5625,0.254638671875,-0.254638671875
1.125,0.6875,0.08203125,-0.08203125
0.5,-1.0625,-0.140625,0.140625
1.375,2.0,0.01171875,-0.01171875
1.8125,-1.875,1.078125,-1.078125
-2.9375,4.75,0.001953125,-0.001953125
-1.4375,2.375,0.05450439453125,-0.05450439453125
2.8125,1.3125,-0.107421875,0.107421875
2.3125,0.0,-0.041015625,0.0390625
-1.5625,3.0625,0.044921875,-0.048828125
0.5,1.75,-0.131103515625,0.134033203125
1.375,0.375,0.802734375,-0.802734375
1.6875,-0.4375,-0.0234375,0.0234375
-1.375,2.8125,-0.09375,0.0859375
-2.0625,4.9375,0.28125,-0.28125
3.0,-1.4375,0.25,-0.244140625
1.3125,0.3125,0.056640625,-0.056640625
1.0,-0.625,0.109375,-0.10546875
1.3125,0.9375,-0.0234375,0.0234375
-1.75,4.125,0.1767578125,-0.177734375
0.5,1.3125,0.125,-0.12890625
0.3125,0.9375,0.265625,-0.2578125
0.1875,2.625,-0.3984375,0.3984375
-0.9375,2.9375,-0.1015625,0.09765625
0.5625,0.125,0.8359375,-0.8359375
1.0625,-0.25,0.162109375,-0.16357421875
-0.1875,1.3125,-0.18359375,0.18359375
-0.5625,1.6875,-0.0078125,0.013671875
-0.875,1.6875,-0.5234375,0.51953125
1.5625,0.4375,0.29296875,-0.29296875
1.0,1.1875,0.28515625,-0.28125
-0.1875,1.875,-0.31640625,0.31640625
-0.375,0.5,0.7734375,-0.765625
-1.125,3.25,-0.4453125,0.4453125
-1.3125,3.5625,-0.181640625,0.177734375
-2.625,2.625,-0.55859375,0.55859375
-2.125,2.59375,-0.357421875,0.359375
0.75,1.875,-0.0496826171875,0.04931640625
-2.5,1.8125,-0.23046875,0.23046875
0.125,0.5,0.0703125,-0.0703125
0.625,1.6875,-0.09375,0.09375
2.375,0.5,0.15234375,-0.15234375
-1.25,1.875,0.02734375,-0.02734375
-1.8125,3.75,0.0546875,-0.0546875
1.25,0.25,0.4453125,-0.4453125
0.3125,1.3125,0.0234375,-0.0234375
-0.875,0.8125,0.25390625,-0.25390625
0.0625,1.9375,0.0859375,-0.0859375
-0.3125,0.8125,-0.03125,0.03125
0.8125,1.4375,-0.037109375,0.037109375
0.5625,1.0625,0.0390625,-0.0390625
-1.875,3.5625,0.08984375,-0.08984375
-0.25,0.5,0.251953125,-0.251953125
-0.25,2.3125,0.40625,-0.40625
0.875,1.25,0.3984375,-0.3984375
-0.25,1.25,-0.125,0.125
-1.375,4.125,-0.189453125,0.193359375
1.625,-0.75,0.2421875,-0.2421875
0.3125,0.875,0.1484375,-0.1484375
0.4375,1.1875,-0.09375,0.08984375
0.5,1.0,0.08984375,-0.08984375
-1.6875,3.5,-0.5078125,0.50390625
-1.3125,3.0,-0.04296875,0.044921875
-0.625,1.6875,0.04296875,-0.044921875
-1.125,2.4375,-0.1875,0.1796875
0.8125,1.25,0.29296875,-0.29296875
-0.9375,1.5625,0.0,0.0
0.0,2.5625,-0.00390625,0.00390625
-0.4375,2.6875,-0.4140625,0.41015625
0.3125,1.0,-0.078125,0.0859375
0.25,1.0625,-1.79296875,1.79296875
-2.0625,2.875,-0.06640625,0.0625
0.6875,0.125,0.45703125,-0.45703125
0.5625,0.625,-0.26171875,0.26171875
-2.9375,2.875,0.09051513671875,-0.09051513671875
-2.0,2.3125,0.4296875,-0.4296875
0.5625,1.0625,0.66796875,-0.66796875
-0.3125,0.4375,0.15234375,-0.15234375
3.3125,1.4375,0.359375,-0.359375
-1.75,2.8125,-0.14453125,0.14453125
0.75,0.5625,-0.26953125,0.26953125
0.5,1.3125,-0.6953125,0.6953125
1.1875,0.75,-0.078125,0.078125
-0.125,2.0625,-0.12890625,0.12890625
0.0625,1.75,-0.0546875,0.0546875
1.0625,-0.1875,0.61328125,-0.61328125
1.0625,0.125,-0.2265625,0.2265625
-1.5625,2.875,-0.279296875,0.279296875
-1.9375,2.25,-0.00390625,0.00390625
0.9375,0.75,0.0465087890625,-0.0469970703125
-0.125,2.875,0.02789306640625,-0.02862548828125
0.625,0.6875,-0.4609375,0.458984375
-0.625,2.0,0.134765625,-0.134765625
2.0625,-0.71875,0.564453125,-0.560546875
1.1875,1.6875,-0.09375,0.0859375
2.75,0.625,0.6953125,-0.6953125
0.0625,2.0,-0.1015625,0.10546875
-0.625,2.125,0.1328125,-0.1328125
-0.375,2.875,-0.1640625,0.171875
1.8125,-0.375,0.65234375,-0.64453125
-1.8125,0.75,0.23828125,-0.234375
-1.5625,1.75,-0.07421875,0.06640625
-0.3125,2.1875,-0.18359375,0.18359375
0.5,0.6875,0.14453125,-0.14453125
0.9375,0.1875,-0.265625,0.25390625
-0.5,1.4375,0.103515625,-0.10546875
-1.75,2.6875,-0.25,0.25
1.875,0.0625,0.2109375,-0.2109375
-1.0,2.25,0.076171875,-0.079345703125
0.5,1.6875,-0.0390625,0.041015625
-0.625,1.375,-0.279296875,0.275390625
-5.4375,8.8125,-1.3359375,1.33984375
-0.5625,2.5,0.0361328125,-0.041015625
-0.25,0.75,0.1484375,-0.150390625
1.1875,1.5625,0.015625,-0.015625
0.0,2.25,-0.07421875,0.078125
0.5625,0.0,-0.0703125,0.0703125
-0.5,3.9375,-0.35546875,0.36328125
-2.4375,3.9375,-0.1875,0.18359375
0.5625,1.5625,0.00390625,0.0
-4.3125,4.4375,-0.310546875,0.310546875
-1.1875,1.6875,0.03765869140625,-0.03765869140625
-0.4375,0.4375,0.3984375,-0.3984375
-0.125,1.125,0.2421875,-0.2421875
-0.1875,1.6875,0.326171875,-0.326171875
-0.875,3.0625,-0.00994873046875,0.00994873046875
-1.875,3.625,0.703125,-0.703125
1.3125,0.375,0.1640625,-0.1640625
-1.25,2.25,0.48046875,-0.48046875
0.6875,0.75,0.17578125,-0.17578125
0.5625,-0.0625,0.3515625,-0.3515625
-0.25,1.3125,0.33984375,-0.33984375
5.625,-3.6875,0.7421875,-0.7421875
-1.0625,3.3125,-0.08984375,0.08984375
-1.125,3.5625,-0.8046875,0.8046875
1.125,0.9375,0.2763671875,-0.2763671875
-2.1875,4.0625,-0.33984375,0.328125
1.5,0.3125,0.01171875,-0.01171875
0.5,1.25,0.236328125,-0.234375
-0.6875,2.0,0.0234375,-0.0234375
1.3125,0.375,0.10546875,-0.10546875
-2.0625,3.125,-0.181640625,0.18359375
-1.4375,1.0625,-0.021484375,0.0234375
1.25,0.4375,0.203125,-0.205078125
0.3125,2.1875,0.53125,-0.53125
0.1875,1.125,0.232421875,-0.234375
0.375,0.6875,1.15234375,-1.15234375
0.5,1.125,0.126953125,-0.126953125
-3.25,2.875,-0.212890625,0.216796875
-1.3125,3.1875,-0.45703125,0.45703125
0.9375,0.875,0.14453125,-0.140625
-0.6875,0.5,0.088134765625,-0.087890625
-0.4375,1.8125,0.40234375,-0.3984375
-1.1875,0.4375,0.3671875,-0.375
1.1875,0.3125,-0.04296875,0.04296875
-0.75,2.875,0.578125,-0.580078125
-0.125,2.0,-0.056640625,0.05859375
-0.125,0.4375,-0.1826171875,0.1796875
1.5,0.0,0.22265625,-0.220703125
-1.375,3.0625,-0.10546875,0.10546875
-0.5,3.75,-0.11376953125,0.11328125
4.875,-3.5,0.060791015625,-0.061279296875
-1.25,3.0,0.513671875,-0.5087890625
0.0,0.9375,0.48779296875,-0.48193359375
0.75,0.4375,-0.1787109375,0.185546875
-1.6875,4.125,0.029296875,-0.03125
-0.375,1.9375,0.108642578125,-0.11328125
0.625,0.0,-0.0546875,0.05859375
-0.125,0.4375,0.0859375,-0.0859375
1.75,0.25,0.5,-0.5
3.0,0.1875,-0.27734375,0.27734375
-0.5,2.3125,-0.251953125,0.251953125
0.0625,1.5625,0.15234375,-0.15234375
-0.125,2.625,-0.21875,0.21875
-1.5625,2.625,0.35546875,-0.35546875
-2.6875,3.625,-0.0546875,0.0546875
1.0625,0.8125,0.1875,-0.1875
1.125,0.625,0.546875,-0.546875
0.8125,0.4375,0.802734375,-0.802734375
-0.9375,2.0,-0.134765625,0.134765625
0.0625,0.3125,0.05859375,-0.05859375
0.9375,-0.1875,-0.13671875,0.13671875
-0.0625,2.875,-0.1640625,0.1640625
0.9375,1.625,-0.1171875,0.1171875
-0.5625,1.9375,0.07421875,-0.07421875
0.3125,2.125,0.46875,-0.46875
-1.125,3.875,-0.453125,0.453125
-3.375,3.4375,-0.33203125,0.33203125
-2.125,3.6875,-0.357421875,0.357421875
-0.625,2.375,0.263671875,-0.263671875
-0.8125,2.875,-0.08984375,0.08984375
0.75,1.625,0.40625,-0.40625
1.5625,1.25,-0.021484375,0.021484375
0.3125,2.625,-0.060546875,0.060546875
-0.0625,1.3125,-0.28515625,0.28515625
1.1875,1.375,0.12890625,-0.12890625
1.25,0.25,0.203125,-0.203125
1.4375,1.0,-0.033203125,0.033203125
-2.3125,3.125,-0.2890625,0.2890625
0.1875,0.8125,0.19140625,-0.19140625
0.0,1.8125,0.28515625,-0.28515625
-0.9375,2.8125,0.0625,-0.0625
-2.8125,3.1875,-0.828125,0.828125
0.4375,1.9375,-0.41796875,0.41796875
0.3125,2.0625,-0.12890625,0.12890625
-1.1875,2.4375,0.1796875,-0.1796875
0.75,1.0625,0.078125,-0.078125
-7.0,4.4375,-0.5625,0.5625
-1.0,3.0,-0.2265625,0.2265625
-2.1875,1.75,-0.52734375,0.52734375
-0.3125,1.3125,0.00592041015625,-0.00592041015625
0.8125,0.75,0.86328125,-0.86328125
0.0,2.5625,-0.4453125,0.4453125
-0.375,1.8125,-0.060546875,0.060546875
-2.4375,3.0,0.328125,-0.328125
0.75,1.5625,-0.115234375,0.115234375
1.5625,0.1875,0.3662109375,-0.3662109375
0.1875,1.5,0.63671875,-0.63671875
2.375,-0.375,0.05078125,-0.05078125
0.5625,3.1875,0.22265625,-0.22265625
-1.3125,1.1875,0.0390625,-0.0390625
-0.0625,2.1875,-0.107421875,0.107421875
0.3125,-0.0625,0.047607421875,-0.047607421875
0.875,1.125,-0.08203125,0.08203125
-0.375,2.25,0.173828125,-0.173828125
-0.375,0.75,-0.060546875,0.060546875
-2.4375,5.625,-0.453125,0.453125
1.6875,-1.3125,0.05078125,-0.05078125
1.0,-0.0625,0.111328125,-0.111328125
-2.4375,6.0,0.09375,-0.09375
0.4375,1.5625,-0.1328125,0.1328125
-1.3125,2.125,0.6875,-0.6875
-2.125,3.25,0.1328125,-0.125
-0.875,2.875,0.00787353515625,-0.00762939453125
-1.3125,3.375,-0.361328125,0.361328125
0.125,1.9375,0.36328125,-0.359375
-0.5,1.75,-0.279296875,0.28515625
-0.1875,1.75,-0.1015625,0.09375
-1.875,2.75,-0.57421875,0.57421875
1.625,-0.25,1.42578125,-1.41796875
-0.25,0.0625,-0.126953125,0.125
-1.125,2.625,-0.2353515625,0.23681640625
0.125,1.0,0.125,-0.12109375
0.1875,-0.9375,-0.3125,0.32421875
0.375,1.1875,-0.20703125,0.2109375
1.4375,0.6875,-0.46875,0.462890625
2.6875,-0.8125,1.080078125,-1.072265625
1.375,0.96875,0.291015625,-0.291015625
1.3125,0.9375,-0.04296875,0.04296875
2.8125,-0.875,1.01171875,-1.01171875
0.3125,2.5,0.267578125,-0.267578125
-2.1875,2.9375,-0.13671875,0.13671875
-4.1875,6.625,-0.2578125,0.2578125
-1.0,2.9375,-0.125,0.125
1.0625,1.375,0.134765625,-0.134765625
0.1875,0.125,-0.08984375,0.08984375
0.3125,1.125,0.083984375,-0.083984375
1.125,1.0625,0.224609375,-0.224609375
-0.6875,1.8125,0.1015625,-0.1015625
-1.0625,1.25,0.0,0.0
0.4375,2.0625,-0.095703125,0.095703125
2.375,-1.0625,0.34765625,-0.34765625
1.25,0.5,0.150390625,-0.150390625
0.625,0.9375,0.03515625,-0.03515625
-0.75,2.5,0.00728607177734375,-0.00728607177734375
0.0,1.375,-0.109375,0.109375
-0.375,1.625,0.05078125,-0.05078125
1.25,-0.25,0.814453125,-0.814453125
0.125,0.875,0.02734375,-0.02734375
0.0625,1.3125,0.2265625,-0.2265625
0.0,2.1875,0.1171875,-0.1171875
2.375,0.5,-0.29296875,0.29296875
1.3125,0.25,-0.08203125,0.08203125
-0.5625,1.8125,0.14453125,-0.14453125
1.125,1.5,0.53125,-0.53125
-0.5625,2.625,-0.12109375,0.12109375
-0.25,3.375,-0.65625,0.65625
-2.6875,2.9375,-0.1328125,0.1328125
-0.125,0.25,1.26171875,-1.26171875
0.625,0.1875,0.4638671875,-0.4638671875
-0.3125,0.125,-0.267578125,0.265625
1.0625,0.0,0.40234375,-0.400390625
-2.6875,2.25,0.40625,-0.3984375
-2.6875,1.9375,-0.0859375,0.0859375
-0.75,0.8125,0.05126953125,-0.050537109375
-0.75,2.625,0.060546875,-0.060546875
-0.9375,1.625,-0.12109375,0.1171875
-0.625,0.3125,-0.103515625,0.099609375
1.6875,1.25,-0.125,0.125
1.1875,-0.375,0.28369140625,-0.2861328125
1.75,-0.125,0.1953125,-0.19921875
-0.5,2.875,0.390625,-0.388671875
0.9375,1.4375,0.06640625,-0.0673828125
0.4375,0.4375,0.06640625,-0.0625
1.4375,0.6875,0.071533203125,-0.072509765625
1.4375,-0.625,0.82421875,-0.828125
-1.375,3.9375,0.0546875,-0.046875
0.1875,0.9375,0.16015625,-0.171875
2.0,0.6875,0.349609375,-0.34765625
-2.0,1.6875,-0.1484375,0.15234375
0.8125,0.375,-0.265625,0.2734375
0.125,1.5625,0.35546875,-0.3486328125
-0.4375,0.5,-0.19482421875,0.19189453125
-1.4375,2.1875,-0.02734375,0.025390625
-0.5625,1.375,0.177734375,-0.1796875
-1.75,2.3125,-0.6484375,0.64453125
-0.5625,3.5,-0.245361328125,0.248779296875
0.5,1.8125,0.51953125,-0.51953125
0.3125,2.625,0.23193359375,-0.22509765625
-0.875,2.125,0.263671875,-0.263671875
-3.5625,4.875,-0.0283203125,0.02587890625
1.25,0.0625,0.0546875,-0.0625
-0.8125,3.3125,-0.00390625,0.0
0.75,0.875,0.2734375,-0.2734375
-0.5,2.125,-0.12890625,0.13671875
1.5,-0.5,0.44921875,-0.44921875
-2.0625,3.875,-0.14453125,0.142578125
0.625,1.875,-0.01171875,0.02734375
0.8125,0.3125,-0.2734375,0.28125
-0.625,2.0625,-0.041015625,0.041015625
-0.9375,1.8125,0.0625,-0.05859375
-0.1875,1.9375,-0.181640625,0.177734375
-0.875,3.5625,1.37890625,-1.3828125
1.6875,0.6875,0.001953125,-0.001953125
1.5625,0.6875,0.07421875,-0.07421875
1.25,1.4375,0.0625,-0.05859375
-1.1875,2.6875,-0.4375,0.44140625
-2.3125,3.0625,0.0546875,-0.0546875
1.375,-0.3125,0.58984375,-0.58984375
1.0625,0.1875,-0.046875,0.05078125
1.1875,-0.1875,0.45458984375,-0.45458984375
1.0,2.5625,-0.263671875,0.263671875
2.1875,-1.5,-0.1484375,0.15234375
-1.5625,2.3125,-0.55224609375,0.55224609375
2.1875,0.875,0.412109375,-0.408203125
0.8125,0.4375,-0.056640625,0.05859375
-0.1875,2.25,0.015625,-0.015625
0.25,1.8125,0.25,-0.2421875
-1.0625,2.0,-0.0625,0.0625
0.625,1.125,-0.142578125,0.142578125
-5.5,6.625,-0.037109375,0.037109375
0.1875,1.375,0.279296875,-0.28125
-2.375,3.875,0.1220703125,-0.1123046875
0.6875,-0.4375,-0.099609375,0.099609375
1.625,-1.0625,0.0859375,-0.0859375
1.1875,-0.375,0.1796875,-0.1796875
0.0625,1.1875,0.16552734375,-0.16552734375
-0.4375,2.25,0.01171875,-0.01171875
0.3125,0.5,-0.3984375,0.3984375
2.8125,-0.5625,0.197265625,-0.197265625
-0.375,2.75,0.134765625,-0.134765625
-0.25,2.5,-0.30078125,0.30078125
-1.125,1.9375,0.2666015625,-0.2666015625
-0.6875,0.375,-0.125,0.125
1.4375,1.0625,0.0859375,-0.0859375
-0.1875,2.1875,0.0859375,-0.0859375
-2.125,3.875,-0.1640625,0.1640625
-1.0,3.1875,0.30859375,-0.30859375
-3.625,4.0625,-0.5419921875,0.5419921875
-2.0625,2.8125,-0.111328125,0.111328125
2.25,-0.5,0.318359375,-0.318359375
2.375,-0.4375,0.212890625,-0.212890625
2.25,1.5625,0.25,-0.25
1.25,1.625,-0.03515625,0.03515625
0.5625,0.375,0.1015625,-0.1015625
0.9375,1.1875,0.12109375,-0.12109375
-1.0625,1.625,0.060546875,-0.060546875
-1.25,0.5625,0.0546875,-0.0546875
-0.125,1.0,0.4541015625,-0.4541015625
1.6875,0.5,0.90234375,-0.90234375
-3.1875,3.8125,0.124267578125,-0.124267578125
1.3125,-0.4375,0.255859375,-0.255859375
1.75,0.125,-0.15234375,0.15234375
0.5,1.0,-0.1171875,0.1171875
-0.125,1.75,0.58203125,-0.58203125
1.0,-0.1875,-0.421875,0.421875
3.0625,-1.3125,0.169921875,-0.16796875
0.4375,1.5,0.392578125,-0.388671875
0.875,0.6875,0.12109375,-0.125
-0.4375,1.9375,-0.04296875,0.046875
1.4375,0.25,-0.09375,0.08984375
-1.9375,3.5625,0.3046875,-0.3046875
0.1875,2.9375,0.1328125,-0.1328125
1.25,0.4375,0.078125,-0.07421875
1.1875,0.6875,-0.041015625,0.041015625
-1.0625,3.0625,-0.1640625,0.1640625
-3.625,3.5625,0.0546875,-0.0546875
0.0625,1.0625,0.4140625,-0.4140625
-1.375,1.5625,-0.12109375,0.12109375
1.375,-0.5,-0.34765625,0.34765625
1.125,-0.4375,0.109375,-0.109375
-1.625,0.4375,-0.318359375,0.302734375
-2.625,2.125,-0.69921875,0.6953125
1.0,2.1875,0.13671875,-0.140625
0.0,0.25,0.2109375,-0.2109375
-1.6875,3.625,-0.041015625,0.048828125
-0.1875,1.625,0.30078125,-0.30078125
-1.25,3.1875,0.224609375,-0.2265625
0.375,0.4375,0.103515625,-0.107421875
-0.75,1.5625,0.23828125,-0.23828125
0.0625,1.4375,-0.232421875,0.232421875
-0.375,3.1875,-0.265625,0.265625
-2.875,3.125,0.028564453125,-0.028472900390625
-0.9375,1.8125,0.00518798828125,-0.005615234375
1.25,0.8125,0.02734375,-0.02734375
-0.1875,2.1875,-0.03515625,0.03515625
1.8125,-0.625,0.3916015625,-0.3974609375
-1.3125,2.875,0.81640625,-0.82421875
2.5,-2.0,0.27734375,-0.27734375
-0.5625,1.6875,0.0390625,-0.0390625
1.0,-0.4375,0.134765625,-0.134765625
1.375,1.25,0.01025390625,-0.01025390625
0.8125,0.0,0.4140625,-0.4140625
2.625,-2.875,-0.0262451171875,0.0262451171875
1.4375,0.1875,0.41796875,-0.41796875
-4.25,2.4375,0.0078125,-0.0078125
-0.4375,0.875,-0.369140625,0.369140625
-0.5625,0.875,0.0390625,-0.0390625
-0.9375,3.125,-0.0546875,0.0546875
2.625,-0.625,0.3515625,-0.3515625
-0.375,0.875,0.69140625,-0.69140625
2.1875,-0.625,-0.109375,0.109375
-1.625,2.4375,0.0546875,-0.0546875
0.5,1.4375,-0.0859375,0.0859375
0.0625,-2.4375,0.16015625,-0.16015625
0.375,1.375,0.03125,-0.02734375
-1.0625,0.8125,-0.037109375,0.037109375
0.9375,-0.5625,0.09228515625,-0.093994140625
0.125,1.8125,0.0703125,-0.068359375
0.5625,0.0,-0.046875,0.046875
-2.75,4.1875,-1.302734375,1.294921875
-0.4375,0.75,0.002716064453125,-0.002716064453125
0.375,-1.1875,0.40625,-0.404296875
-0.5,0.4375,0.138671875,-0.13671875
0.375,1.125,0.0390625,-0.0390625
0.75,0.875,0.15234375,-0.146484375
2.3125,0.0625,-0.01953125,0.017578125
-1.625,2.875,0.7724609375,-0.7744140625
-3.3125,2.6875,-0.2109375,0.20703125
-2.0,3.0,-0.20703125,0.203125
0.1875,1.375,-0.1640625,0.1640625
0.6875,1.3125,-0.216796875,0.216796875
0.5625,0.5,0.11328125,-0.11328125
1.75,-0.5,0.197265625,-0.197265625
-0.6875,2.0,-0.296875,0.296875
-0.6875,1.1875,-0.025390625,0.025390625
-2.25,1.25,-0.009765625,0.009765625
0.0625,1.5,-0.05078125,0.05078125
0.3125,2.5625,-0.1953125,0.1953125
0.0,3.875,0.10546875,-0.10546875
-0.1875,2.4375,0.109375,-0.109375
-0.25,1.5625,-0.205078125,0.205078125
0.3125,1.75,0.2724609375,-0.2724609375
-2.4375,2.0,-0.1328125,0.1328125
1.125,-0.6875,0.0390625,-0.0390625
1.0,-0.5625,-0.03125,0.03125
2.1875,-0.6875,0.119140625,-0.130859375
0.6875,1.625,0.1185302734375,-0.1170654296875
-0.25,1.5,0.029296875,-0.029296875
0.1875,1.0625,0.1953125,-0.1953125
2.0,-1.4375,0.2265625,-0.2265625
-0.4375,2.5625,-0.16015625,0.1640625
-1.0625,1.4375,-0.1484375,0.1484375
-0.125,2.125,0.576171875,-0.572265625
