s_cong_DO,s_inc_DO,w_cong_DO,w_inc_DO,s_cong_PO,s_inc_PO,w_cong_PO,w_inc_PO,s_PE_DO,s_PE_PO
-61.4375,-62.75,-6.984375,-7.00390625,-67.875,-68.875,-4.0234375,-3.98828125,1.3125,1.0
-65.3125,-65.6875,-7.75,-8.1328125,-69.875,-70.25,-4.2578125,-4.359375,0.375,0.375
-77.75,-78.5,-6.79296875,-6.3984375,-76.875,-77.75,-5.09765625,-5.2109375,0.75,0.875
-62.90625,-64.4375,-5.8984375,-5.953125,-66.5,-68.1875,-4.265625,-4.63671875,1.53125,1.6875
-68.125,-69.9375,-8.7578125,-8.609375,-70.9375,-71.75,-5.6484375,-5.8515625,1.8125,0.8125
-63.3125,-65.75,-6.41796875,-6.7578125,-66.25,-66.0625,-3.94921875,-4.1171875,2.4375,-0.1875
-68.0,-69.125,-4.79296875,-4.99609375,-72.875,-73.3125,-5.0546875,-5.16796875,1.125,0.4375
-69.6875,-69.25,-6.046875,-6.19140625,-73.1875,-75.0625,-4.9921875,-5.22265625,-0.4375,1.875
-68.9375,-71.875,-4.3984375,-4.5078125,-72.25,-71.5625,-4.109375,-4.296875,2.9375,-0.6875
-69.875,-70.8125,-10.0859375,-10.1171875,-72.4375,-73.0625,-5.13671875,-5.21875,0.9375,0.625
-76.4375,-76.3125,-5.8203125,-5.6640625,-77.625,-78.6875,-5.54296875,-5.74609375,-0.125,1.0625
-66.25,-66.5625,-6.703125,-6.984375,-68.625,-70.0,-2.525390625,-2.80859375,0.3125,1.375
-63.375,-67.8125,-6.32421875,-6.55859375,-66.3125,-66.3125,-5.00390625,-5.2734375,4.4375,0.0
-68.625,-68.5625,-6.19140625,-6.51953125,-73.4375,-74.875,-5.23828125,-5.1015625,-0.0625,1.4375
-70.125,-70.5,-7.08203125,-7.2421875,-70.6875,-71.75,-2.94921875,-3.244140625,0.375,1.0625
-66.6875,-69.0,-6.83984375,-6.9140625,-65.625,-65.875,-5.23828125,-5.3046875,2.3125,0.25
-57.4375,-57.78125,-4.4765625,-4.79296875,-59.4375,-61.28125,-3.802734375,-4.12109375,0.34375,1.84375
-73.9375,-73.5,-6.37890625,-6.2734375,-76.9375,-81.875,-5.59765625,-5.54296875,-0.4375,4.9375
-67.25,-68.875,-6.4765625,-6.59765625,-70.75,-71.8125,-3.345703125,-3.83984375,1.625,1.0625
-70.0625,-71.875,-8.6640625,-8.8671875,-73.0,-72.75,-3.9765625,-4.2421875,1.8125,-0.25
-76.0,-77.875,-4.83203125,-4.984375,-80.125,-81.4375,-3.94921875,-4.40234375,1.875,1.3125
-69.9375,-69.8125,-4.6796875,-4.77734375,-69.75,-71.8125,-6.7265625,-6.94140625,-0.125,2.0625
-73.125,-75.5625,-6.52734375,-6.171875,-76.1875,-77.125,-4.765625,-5.0859375,2.4375,0.9375
-56.03125,-57.96875,-9.609375,-9.2109375,-59.25,-60.84375,-4.234375,-4.58203125,1.9375,1.59375
-71.6875,-72.1875,-6.8203125,-6.7578125,-72.8125,-75.0625,-8.640625,-8.9296875,0.5,2.25
-67.9375,-69.9375,-7.18359375,-7.29296875,-71.0625,-69.875,-5.64453125,-5.578125,2.0,-1.1875
-69.9375,-70.375,-4.80078125,-4.8984375,-71.1875,-72.375,-4.796875,-5.0390625,0.4375,1.1875
-58.28125,-61.15625,-4.87890625,-5.1171875,-64.0625,-64.3125,-5.27734375,-5.72265625,2.875,0.25
-70.9375,-72.875,-4.6015625,-4.6328125,-74.0,-74.25,-4.60546875,-4.4609375,1.9375,0.25
-71.625,-70.875,-6.703125,-6.75390625,-72.5,-75.4375,-6.80859375,-6.78515625,-0.75,2.9375
-54.0625,-55.9375,-5.58984375,-6.08203125,-56.96875,-57.75,-4.28515625,-4.58203125,1.875,0.78125
-68.875,-70.6875,-6.359375,-6.80078125,-73.4375,-73.5,-5.59765625,-5.66015625,1.8125,0.0625
-61.28125,-62.9375,-7.53515625,-7.41796875,-64.6875,-63.78125,-4.0703125,-4.203125,1.65625,-0.90625
-76.125,-78.3125,-7.08984375,-7.1640625,-80.0,-79.1875,-5.24609375,-5.23046875,2.1875,-0.8125
-64.5625,-67.125,-6.03515625,-6.5078125,-67.8125,-69.5625,-3.373046875,-3.48046875,2.5625,1.75
-48.75,-52.21875,-2.47265625,-3.744140625,-52.5,-54.0,-5.328125,-5.91796875,3.46875,1.5
-62.375,-63.28125,-4.0625,-4.265625,-65.6875,-66.875,-5.28125,-5.40625,0.90625,1.1875
-75.8125,-74.875,-4.75390625,-4.66015625,-76.9375,-78.9375,-4.05078125,-4.37890625,-0.9375,2.0
-67.4375,-68.0625,-8.2734375,-8.40625,-68.4375,-70.4375,-4.359375,-4.4765625,0.625,2.0
-68.9375,-71.8125,-6.03515625,-6.15234375,-75.75,-75.625,-3.779296875,-4.33984375,2.875,-0.125
-63.6875,-64.0625,-9.625,-9.5078125,-66.1875,-67.1875,-5.8828125,-6.01953125,0.375,1.0
-69.75,-71.0625,-7.30078125,-7.625,-74.625,-76.0,-4.61328125,-4.7421875,1.3125,1.375
-64.625,-65.6875,-7.79296875,-7.62109375,-67.5625,-68.375,-6.45703125,-6.4453125,1.0625,0.8125
-78.0,-82.125,-7.515625,-7.921875,-87.0625,-85.9375,-7.36328125,-6.5703125,4.125,-1.125
-73.1875,-75.4375,-5.703125,-5.7890625,-73.25,-72.75,-3.08203125,-3.341796875,2.25,-0.5
-74.1875,-75.375,-6.66796875,-7.25,-77.0625,-79.5,-5.0390625,-4.625,1.1875,2.4375
-71.3125,-71.5625,-6.4765625,-6.515625,-74.4375,-76.4375,-5.7109375,-6.22265625,0.25,2.0
-63.9375,-64.125,-5.5625,-5.5703125,-67.375,-69.25,-5.05859375,-5.53125,0.1875,1.875
-67.25,-67.3125,-9.3984375,-9.2734375,-67.8125,-69.1875,-3.80859375,-3.76953125,0.0625,1.375
-67.0,-69.125,-5.12109375,-5.1875,-68.875,-69.5,-7.88671875,-7.68359375,2.125,0.625
-63.5,-66.8125,-6.58984375,-6.97265625,-70.25,-70.75,-5.4453125,-5.72265625,3.3125,0.5
-65.875,-68.75,-6.78125,-7.05859375,-66.25,-67.0625,-6.56640625,-6.55078125,2.875,0.8125
-74.25,-75.8125,-9.46875,-10.046875,-76.5,-76.125,-4.203125,-4.30078125,1.5625,-0.375
-65.9375,-68.25,-7.83203125,-8.0703125,-70.875,-70.75,-5.4296875,-5.3125,2.3125,-0.125
-61.28125,-61.96875,-5.23828125,-5.46484375,-62.5,-63.53125,-4.5078125,-4.578125,0.6875,1.03125
-60.59375,-62.28125,-5.421875,-5.55078125,-63.5,-65.4375,-5.77734375,-6.21484375,1.6875,1.9375
-60.15625,-60.84375,-6.953125,-7.1328125,-65.1875,-66.6875,-5.38671875,-5.56640625,0.6875,1.5
-74.375,-73.8125,-6.39453125,-6.74609375,-73.5625,-75.25,-5.203125,-5.24609375,-0.5625,1.6875
-71.1875,-72.5625,-5.8828125,-5.84765625,-75.6875,-75.75,-3.84765625,-3.9609375,1.375,0.0625
-71.3125,-73.8125,-8.4921875,-8.6640625,-77.9375,-77.8125,-5.01171875,-5.54296875,2.5,-0.125
-63.125,-64.1875,-5.44140625,-5.92578125,-65.5625,-68.0,-4.0390625,-4.55078125,1.0625,2.4375
-74.5625,-75.5,-5.07421875,-5.125,-77.75,-79.25,-3.728515625,-4.4375,0.9375,1.5
-65.0625,-67.25,-8.6484375,-8.8203125,-64.8125,-67.4375,-5.125,-5.375,2.1875,2.625
-60.625,-62.375,-8.515625,-8.4453125,-64.375,-63.71875,-5.1328125,-5.11328125,1.75,-0.65625
-64.5,-67.1875,-10.609375,-10.8125,-67.3125,-69.625,-3.58203125,-3.57421875,2.6875,2.3125
-64.5,-67.0,-10.46875,-10.5078125,-68.875,-68.375,-4.5546875,-4.67578125,2.5,-0.5
-63.8125,-68.1875,-5.84375,-6.01953125,-67.0625,-67.9375,-5.29296875,-5.55078125,4.375,0.875
-64.125,-64.0625,-9.5234375,-9.6640625,-65.25,-67.25,-3.67578125,-3.80859375,-0.0625,2.0
-64.3125,-68.875,-4.50390625,-5.421875,-69.9375,-70.875,-3.3359375,-3.7109375,4.5625,0.9375
-63.75,-64.5625,-4.57421875,-4.6875,-63.53125,-65.6875,-4.33984375,-4.6796875,0.8125,2.15625
-60.875,-63.40625,-5.03125,-5.05078125,-63.84375,-64.75,-5.890625,-6.0234375,2.53125,0.90625
-66.0625,-67.6875,-4.77734375,-4.796875,-69.9375,-69.375,-5.2734375,-5.4921875,1.625,-0.5625
-64.5625,-64.8125,-4.64453125,-4.78515625,-68.5,-71.5,-5.6875,-5.7734375,0.25,3.0
-74.5625,-76.1875,-5.91796875,-6.05859375,-77.625,-78.625,-5.26171875,-5.46875,1.625,1.0
-64.375,-66.0625,-7.14453125,-7.0703125,-66.875,-68.875,-5.609375,-5.61328125,1.6875,2.0
-61.625,-64.0,-7.625,-7.7265625,-63.59375,-65.5,-2.560546875,-2.591796875,2.375,1.90625
-69.25,-69.0,-5.34765625,-5.52734375,-74.5625,-75.75,-5.453125,-5.359375,-0.25,1.1875
-64.5,-64.875,-6.73828125,-6.66796875,-69.4375,-70.0,-5.66796875,-5.73828125,0.375,0.5625
-64.5625,-66.75,-5.88671875,-5.9453125,-68.5,-69.4375,-3.9375,-4.375,2.1875,0.9375
-65.4375,-65.6875,-6.3984375,-6.3515625,-69.5,-71.0625,-4.19140625,-4.55078125,0.25,1.5625
-64.375,-66.125,-9.9296875,-10.1015625,-65.6875,-66.6875,-5.21875,-5.53515625,1.75,1.0
-67.1875,-69.375,-7.0859375,-7.17578125,-71.4375,-70.9375,-5.53125,-5.4375,2.1875,-0.5
-72.25,-74.5625,-6.62890625,-7.13671875,-75.3125,-76.0,-5.91796875,-6.12890625,2.3125,0.6875
-65.9375,-68.625,-7.66015625,-7.9375,-67.0,-69.3125,-5.203125,-5.45703125,2.6875,2.3125
-61.875,-65.5,-6.12109375,-6.515625,-67.0625,-69.0625,-5.21875,-5.5625,3.625,2.0
-62.96875,-65.0625,-6.1328125,-6.27734375,-68.375,-68.875,-3.787109375,-3.841796875,2.09375,0.5
-65.0,-65.875,-6.0703125,-6.08203125,-71.0,-71.9375,-3.4453125,-3.650390625,0.875,0.9375
-70.0,-73.1875,-6.20703125,-5.84765625,-74.5,-74.875,-3.921875,-4.09765625,3.1875,0.375
-62.8125,-66.4375,-10.296875,-10.5546875,-65.0625,-64.875,-4.87890625,-5.41796875,3.625,-0.1875
-57.25,-61.6875,-6.203125,-6.9453125,-62.96875,-61.78125,-4.890625,-5.2109375,4.4375,-1.1875
-62.90625,-64.9375,-7.11328125,-7.6015625,-65.75,-66.4375,-4.73828125,-4.95703125,2.03125,0.6875
-69.4375,-70.75,-3.751953125,-4.0234375,-73.8125,-74.8125,-5.51953125,-5.5234375,1.3125,1.0
-65.0625,-68.25,-6.19140625,-6.4453125,-70.3125,-69.875,-2.876953125,-3.494140625,3.1875,-0.4375
-65.1875,-68.1875,-6.58984375,-6.671875,-70.0625,-70.25,-5.84375,-6.046875,3.0,0.1875
-67.0625,-69.3125,-5.74609375,-6.734375,-70.8125,-71.0625,-6.015625,-6.0625,2.25,0.25
-58.34375,-59.96875,-7.40625,-7.59765625,-60.0,-60.75,-4.95703125,-5.01171875,1.625,0.75
-63.21875,-66.375,-7.13671875,-7.25,-66.625,-65.1875,-5.3828125,-5.515625,3.15625,-1.4375
-57.90625,-62.8125,-6.87890625,-7.5625,-61.21875,-62.8125,-4.41796875,-4.79296875,4.90625,1.59375
-66.9375,-69.5,-7.39453125,-7.8828125,-68.3125,-67.875,-4.87109375,-5.0390625,2.5625,-0.4375
-56.59375,-57.59375,-5.36328125,-5.66015625,-59.125,-60.0,-5.171875,-5.2109375,1.0,0.875
-72.0,-73.125,-6.33984375,-6.3203125,-75.6875,-75.625,-3.7734375,-3.861328125,1.125,-0.0625
-60.1875,-60.90625,-7.29296875,-7.359375,-64.125,-64.5,-3.94921875,-4.375,0.71875,0.375
-64.9375,-65.9375,-8.375,-8.375,-66.0625,-66.625,-5.72265625,-5.98046875,1.0,0.5625
-64.875,-66.375,-11.578125,-11.8515625,-70.3125,-70.9375,-5.3046875,-5.3203125,1.5,0.625
-62.46875,-64.6875,-5.51171875,-5.58203125,-68.4375,-68.25,-4.83203125,-5.0546875,2.21875,-0.1875
-63.75,-66.125,-5.484375,-5.52734375,-66.625,-67.8125,-5.75390625,-5.8046875,2.375,1.1875
-70.0625,-73.1875,-6.60546875,-6.35546875,-72.8125,-71.125,-5.01953125,-4.82421875,3.125,-1.6875
-70.8125,-71.125,-8.6640625,-8.4140625,-72.375,-73.0,-4.37109375,-4.640625,0.3125,0.625
-67.875,-65.5625,-5.4921875,-5.37890625,-70.1875,-73.9375,-5.68359375,-5.7890625,-2.3125,3.75
-71.875,-72.9375,-9.546875,-9.2109375,-78.5625,-78.5625,-5.3359375,-5.1796875,1.0625,0.0
-72.1875,-73.6875,-6.0078125,-6.1875,-78.3125,-78.3125,-5.58203125,-5.66796875,1.5,0.0
-78.375,-79.0625,-10.4296875,-10.7421875,-82.5,-83.9375,-4.7578125,-4.77734375,0.6875,1.4375
-70.6875,-75.1875,-5.359375,-5.6796875,-77.375,-76.1875,-4.71484375,-4.546875,4.5,-1.1875
-60.875,-63.96875,-6.44921875,-6.5859375,-66.1875,-64.5,-4.4765625,-4.47265625,3.09375,-1.6875
-56.0625,-59.0625,-7.2890625,-7.36328125,-61.34375,-63.5625,-3.73828125,-4.2578125,3.0,2.21875
-60.125,-61.8125,-5.30078125,-5.5078125,-65.5625,-66.0,-5.5234375,-5.75,1.6875,0.4375
-63.40625,-67.6875,-6.0078125,-6.1171875,-67.3125,-67.875,-5.35546875,-5.55078125,4.28125,0.5625
-68.4375,-71.375,-10.28125,-10.1484375,-76.625,-76.8125,-4.36328125,-4.421875,2.9375,0.1875
-68.0625,-68.625,-10.2890625,-10.1015625,-73.1875,-75.375,-5.94921875,-5.87890625,0.5625,2.1875
-67.9375,-69.4375,-8.34375,-8.34375,-71.25,-70.6875,-5.84375,-6.0078125,1.5,-0.5625
-68.3125,-69.125,-6.34765625,-6.59375,-70.1875,-72.0625,-4.921875,-5.0234375,0.8125,1.875
-67.9375,-69.6875,-10.1875,-10.2578125,-71.8125,-73.25,-5.14453125,-5.48828125,1.75,1.4375
-64.375,-64.5,-4.58203125,-4.72265625,-68.8125,-69.375,-4.12109375,-4.30078125,0.125,0.5625
-66.0625,-66.5,-6.22265625,-6.41015625,-68.4375,-69.375,-5.12890625,-5.36328125,0.4375,0.9375
-63.3125,-63.71875,-6.00390625,-6.015625,-69.5,-69.6875,-5.32421875,-5.4765625,0.40625,0.1875
-76.6875,-75.6875,-7.1796875,-7.2734375,-75.4375,-78.9375,-5.765625,-5.7734375,-1.0,3.5
-72.0,-73.6875,-5.29296875,-5.39453125,-76.625,-76.1875,-5.15234375,-5.31640625,1.6875,-0.4375
-65.0,-68.6875,-6.3515625,-6.79296875,-71.125,-70.9375,-4.26171875,-4.57421875,3.6875,-0.1875
-73.6875,-75.6875,-6.296875,-6.30859375,-79.625,-79.4375,-3.693359375,-3.98046875,2.0,-0.1875
-67.9375,-67.8125,-4.65234375,-4.65234375,-71.75,-73.375,-5.76171875,-6.1484375,-0.125,1.625
-68.3125,-69.6875,-4.85546875,-4.8359375,-72.0,-72.0,-4.9453125,-4.70703125,1.375,0.0
-67.25,-68.8125,-6.01171875,-6.1640625,-72.25,-72.875,-5.71875,-5.875,1.5625,0.625
-63.84375,-65.8125,-7.59375,-8.265625,-70.75,-71.9375,-6.15234375,-6.1953125,1.96875,1.1875
-67.375,-68.375,-7.74609375,-8.0546875,-69.3125,-70.8125,-10.21875,-10.546875,1.0,1.5
-57.34375,-61.65625,-5.18359375,-5.14453125,-61.25,-60.625,-4.0703125,-4.18359375,4.3125,-0.625
-61.125,-61.40625,-5.09375,-5.4609375,-63.59375,-62.78125,-4.609375,-4.65234375,0.28125,-0.8125
-60.15625,-61.96875,-9.3359375,-9.40625,-63.21875,-63.28125,-2.810546875,-3.01171875,1.8125,0.0625
-65.6875,-67.5625,-7.05859375,-7.02734375,-65.0625,-65.125,-7.171875,-7.05078125,1.875,0.0625
-66.875,-68.9375,-5.03515625,-5.64453125,-70.0,-71.3125,-4.3203125,-4.484375,2.0625,1.3125
-63.28125,-66.4375,-7.3203125,-7.66015625,-68.375,-66.75,-5.859375,-6.0078125,3.15625,-1.625
-62.15625,-63.1875,-6.3125,-6.37109375,-64.0625,-66.6875,-4.83984375,-4.8515625,1.03125,2.625
-62.0625,-61.71875,-4.71875,-4.92578125,-62.75,-64.8125,-4.44140625,-4.67578125,-0.34375,2.0625
-65.875,-66.75,-9.8984375,-9.8984375,-68.125,-68.875,-4.953125,-5.21875,0.875,0.75
-57.03125,-60.5,-7.98046875,-8.046875,-64.1875,-65.25,-3.44921875,-3.78515625,3.46875,1.0625
-67.5625,-70.5,-6.41796875,-6.74609375,-73.125,-72.5625,-5.47265625,-5.625,2.9375,-0.5625
-70.75,-71.125,-7.9296875,-8.0703125,-75.5,-76.9375,-6.1953125,-6.3359375,0.375,1.4375
-62.3125,-64.75,-5.578125,-5.74609375,-67.4375,-65.3125,-3.7265625,-3.830078125,2.4375,-2.125
-60.40625,-61.71875,-6.51953125,-7.26953125,-66.25,-66.5625,-4.89453125,-4.59765625,1.3125,0.3125
-67.0625,-67.5,-4.8515625,-5.04296875,-70.25,-71.5625,-2.875,-3.236328125,0.4375,1.3125
-66.3125,-68.4375,-9.1015625,-9.1171875,-67.3125,-67.5625,-4.390625,-4.4765625,2.125,0.25
-61.0625,-63.65625,-7.78515625,-8.1328125,-64.25,-64.0625,-3.845703125,-4.046875,2.59375,-0.1875
-64.5,-66.5,-5.49609375,-5.91796875,-67.5625,-67.25,-4.51953125,-4.69921875,2.0,-0.3125
-64.0,-64.75,-4.640625,-4.78515625,-66.875,-69.0625,-4.375,-4.73828125,0.75,2.1875
-69.3125,-69.4375,-5.15234375,-5.2265625,-72.625,-73.875,-5.109375,-5.48046875,0.125,1.25
-61.40625,-63.4375,-4.80078125,-5.2734375,-65.125,-67.125,-7.08984375,-7.0234375,2.03125,2.0
-71.1875,-72.75,-5.5703125,-5.67578125,-75.1875,-75.3125,-3.28515625,-3.51953125,1.5625,0.125
-61.96875,-64.875,-9.171875,-9.2578125,-66.25,-66.9375,-3.92578125,-4.015625,2.90625,0.6875
-58.78125,-60.75,-4.30078125,-4.40234375,-59.59375,-60.875,-3.91015625,-4.4609375,1.96875,1.28125
-53.53125,-57.28125,-5.76953125,-5.828125,-57.21875,-58.875,-5.28125,-5.8828125,3.75,1.65625
-77.625,-76.3125,-6.2890625,-6.21484375,-80.5625,-83.125,-5.43359375,-5.46875,-1.3125,2.5625
-70.4375,-72.0625,-7.49609375,-7.6171875,-71.9375,-74.125,-7.89453125,-7.765625,1.625,2.1875
-61.1875,-62.75,-7.8671875,-7.73046875,-63.78125,-65.125,-4.90234375,-5.11328125,1.5625,1.34375
-65.75,-68.5625,-5.33984375,-5.7109375,-71.75,-70.375,-5.9765625,-6.02734375,2.8125,-1.375
-68.8125,-70.5,-9.5,-9.25,-74.5,-75.3125,-6.3828125,-6.4765625,1.6875,0.8125
-61.625,-61.625,-4.6484375,-4.55859375,-65.3125,-66.4375,-3.2890625,-3.599609375,0.0,1.125
-66.0625,-67.0625,-8.7578125,-8.921875,-67.75,-70.375,-2.6171875,-3.306640625,1.0,2.625
-66.5625,-67.9375,-6.96875,-7.26953125,-72.1875,-71.75,-6.0390625,-6.05859375,1.375,-0.4375
-65.0625,-66.25,-6.16015625,-6.1953125,-69.5,-69.8125,-5.1328125,-5.328125,1.1875,0.3125
-59.09375,-60.375,-6.5390625,-6.77734375,-63.0,-63.0625,-5.91015625,-5.9921875,1.28125,0.0625
-61.25,-63.09375,-7.90625,-8.03125,-64.1875,-66.125,-5.01171875,-5.41015625,1.84375,1.9375
-60.4375,-61.75,-5.13671875,-5.0703125,-65.3125,-65.0625,-3.751953125,-3.849609375,1.3125,-0.25
-61.1875,-63.34375,-5.328125,-5.50390625,-65.625,-65.4375,-3.736328125,-4.06640625,2.15625,-0.1875
-62.71875,-63.875,-6.52734375,-6.3515625,-68.875,-69.5,-5.38671875,-5.58984375,1.15625,0.625
-65.5625,-65.8125,-10.6171875,-10.875,-66.9375,-68.875,-5.40234375,-5.5390625,0.25,1.9375
-71.3125,-72.5,-10.1875,-10.1953125,-75.0625,-76.125,-5.08984375,-5.3828125,1.1875,1.0625
-55.21875,-57.71875,-8.375,-8.625,-59.40625,-59.90625,-4.40625,-5.1171875,2.5,0.5
-71.0,-71.5,-5.62109375,-5.5859375,-74.25,-75.5,-4.71875,-4.86328125,0.5,1.25
-62.25,-65.3125,-7.57421875,-8.0,-66.25,-67.4375,-5.26953125,-5.29296875,3.0625,1.1875
-59.4375,-62.3125,-5.61328125,-6.0546875,-61.65625,-61.6875,-3.19140625,-3.43359375,2.875,0.03125
-67.4375,-69.5625,-9.359375,-10.2734375,-71.6875,-73.3125,-4.08203125,-4.3515625,2.125,1.625
-64.5625,-67.0625,-5.3515625,-5.53515625,-66.5,-65.6875,-4.7421875,-4.90234375,2.5,-0.8125
-70.5625,-69.5625,-7.1796875,-7.34375,-70.0625,-72.9375,-3.220703125,-3.439453125,-1.0,2.875
-76.25,-76.9375,-5.41015625,-5.765625,-77.25,-77.625,-4.95703125,-5.125,0.6875,0.375
-65.625,-68.0,-6.28125,-6.3984375,-69.4375,-69.0,-5.98046875,-6.14453125,2.375,-0.4375
-67.375,-68.9375,-6.93359375,-7.2265625,-72.0625,-72.8125,-5.72265625,-5.7734375,1.5625,0.75
-70.9375,-72.3125,-9.28125,-8.921875,-75.5625,-75.5625,-4.07421875,-4.47265625,1.375,0.0
-61.71875,-63.78125,-7.18359375,-7.21875,-64.1875,-63.9375,-4.91015625,-5.1171875,2.0625,-0.25
-67.4375,-69.0625,-5.73828125,-5.62890625,-69.625,-70.375,-4.1640625,-4.42578125,1.625,0.75
-63.84375,-65.125,-7.95703125,-8.1953125,-64.625,-64.8125,-5.1953125,-5.34375,1.28125,0.1875
-64.1875,-64.875,-4.6171875,-4.80859375,-66.4375,-67.875,-3.25390625,-3.701171875,0.6875,1.4375
-61.125,-61.4375,-7.25,-7.4609375,-62.6875,-63.90625,-3.12890625,-3.380859375,0.3125,1.21875
-68.8125,-69.1875,-4.671875,-4.6796875,-70.3125,-71.6875,-3.849609375,-4.1171875,0.375,1.375
-73.25,-74.5625,-5.109375,-4.984375,-76.25,-75.625,-5.8359375,-5.98828125,1.3125,-0.625
-60.6875,-64.9375,-7.57421875,-8.3671875,-68.0,-66.875,-4.8125,-4.890625,4.25,-1.125
-72.5,-75.1875,-5.44140625,-5.56640625,-76.5,-75.6875,-3.9921875,-3.900390625,2.6875,-0.8125
-51.90625,-57.125,-9.828125,-10.1875,-55.28125,-58.5625,-5.984375,-6.01953125,5.21875,3.28125
-66.75,-68.3125,-4.7578125,-4.69921875,-71.1875,-71.5625,-4.515625,-4.77734375,1.5625,0.375
-64.4375,-66.25,-9.640625,-10.0078125,-66.8125,-68.125,-2.87109375,-3.177734375,1.8125,1.3125
-59.4375,-61.0625,-7.09375,-6.796875,-62.8125,-63.125,-5.08984375,-5.234375,1.625,0.3125
-75.125,-77.0,-8.109375,-8.2734375,-80.6875,-79.9375,-6.69140625,-6.765625,1.875,-0.75
-69.0625,-71.8125,-6.26171875,-6.61328125,-70.6875,-72.1875,-3.412109375,-3.515625,2.75,1.5
-64.5625,-68.0625,-5.4375,-6.54296875,-70.75,-71.0625,-5.17578125,-5.4453125,3.5,0.3125
-69.25,-74.375,-6.9765625,-7.38671875,-69.6875,-72.5625,-5.2890625,-5.5859375,5.125,2.875
-62.5,-63.5,-4.515625,-4.52734375,-66.625,-67.9375,-4.03515625,-4.3046875,1.0,1.3125
-59.65625,-63.90625,-7.08203125,-7.265625,-61.59375,-62.0,-5.42578125,-5.6171875,4.25,0.40625
-63.96875,-67.9375,-8.9375,-9.09375,-69.8125,-71.4375,-4.90625,-4.9921875,3.96875,1.625
-58.90625,-63.46875,-8.0625,-8.5859375,-63.78125,-63.625,-5.14453125,-5.05859375,4.5625,-0.15625
-68.8125,-74.375,-6.51171875,-6.67578125,-75.0,-73.5625,-5.640625,-5.67578125,5.5625,-1.4375
-69.8125,-72.125,-11.4921875,-12.125,-73.375,-73.1875,-5.640625,-5.9921875,2.3125,-0.1875
-68.5,-69.3125,-6.0703125,-6.16796875,-69.6875,-70.9375,-5.765625,-6.0625,0.8125,1.25
-64.25,-65.5,-6.3203125,-6.70703125,-69.3125,-71.5,-4.7109375,-5.203125,1.25,2.1875
-69.625,-70.4375,-7.08203125,-7.36328125,-72.0,-72.75,-4.6171875,-4.68359375,0.8125,0.75
-69.0,-68.375,-5.49609375,-5.42578125,-71.875,-74.125,-5.5546875,-5.77734375,-0.625,2.25
-65.0,-67.3125,-6.890625,-7.06640625,-68.4375,-68.875,-5.875,-6.02734375,2.3125,0.4375
-67.625,-72.3125,-5.79296875,-5.80859375,-70.25,-71.6875,-6.0390625,-6.3359375,4.6875,1.4375
-58.5,-61.09375,-6.6953125,-6.99609375,-62.0625,-64.6875,-5.53515625,-5.8359375,2.59375,2.625
-65.4375,-67.75,-8.3125,-9.140625,-67.1875,-67.375,-3.013671875,-3.345703125,2.3125,0.1875
-61.1875,-62.96875,-5.3203125,-5.85546875,-62.21875,-64.9375,-5.11328125,-5.30078125,1.78125,2.71875
-71.5,-73.0,-10.8359375,-10.5859375,-74.375,-75.375,-5.95703125,-6.06640625,1.5,1.0
-64.625,-68.8125,-6.4375,-6.703125,-69.5,-69.5625,-6.359375,-6.51171875,4.1875,0.0625
-77.125,-81.1875,-6.4140625,-6.625,-82.0,-80.625,-3.76171875,-4.1484375,4.0625,-1.375
-54.5625,-58.90625,-6.78125,-6.90234375,-62.28125,-62.125,-5.890625,-6.06640625,4.34375,-0.15625
-68.8125,-71.75,-4.5546875,-4.90234375,-72.8125,-73.25,-5.15625,-5.4140625,2.9375,0.4375
-61.78125,-63.125,-5.04296875,-5.14453125,-63.625,-64.0625,-3.064453125,-3.388671875,1.34375,0.4375
-56.1875,-58.4375,-7.1484375,-7.30078125,-59.59375,-59.15625,-4.71875,-5.02734375,2.25,-0.4375
-72.0,-73.25,-9.6484375,-10.171875,-77.8125,-79.875,-5.20703125,-5.0703125,1.25,2.0625
-73.4375,-74.8125,-5.91796875,-6.02734375,-77.125,-76.5625,-6.2734375,-6.3515625,1.375,-0.5625
-67.875,-68.6875,-5.71875,-5.65625,-71.3125,-71.8125,-4.91796875,-5.13671875,0.8125,0.5
-62.96875,-64.3125,-7.1953125,-7.4921875,-67.125,-67.375,-5.6953125,-5.93359375,1.34375,0.25
-67.125,-69.0,-4.8984375,-4.98828125,-70.1875,-70.4375,-5.015625,-5.15625,1.875,0.25
-64.5,-68.9375,-5.3359375,-6.234375,-67.875,-66.25,-4.3203125,-4.51953125,4.4375,-1.625
-65.1875,-66.125,-4.609375,-4.640625,-66.25,-67.75,-3.84765625,-4.0546875,0.9375,1.5
-59.1875,-62.75,-4.4296875,-4.57421875,-61.59375,-61.78125,-5.14453125,-5.44140625,3.5625,0.1875
-66.125,-66.625,-6.23046875,-6.00390625,-67.0625,-69.125,-5.60546875,-5.78125,0.5,2.0625
-63.4375,-65.4375,-5.18359375,-5.34765625,-67.4375,-68.3125,-5.5703125,-5.91796875,2.0,0.875
-64.125,-67.0,-8.828125,-8.546875,-70.4375,-68.5625,-4.75,-5.39453125,2.875,-1.875
-64.0,-64.25,-5.54296875,-5.66015625,-66.5625,-68.1875,-6.51171875,-6.7890625,0.25,1.625
